date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:55:42	15891/15891	---M--	200	added ('OK')	image/png	etag:%223e13-5614074fb9800%22	https://bcc.ca.gov/clear/videos/apply/assets/htmlimages/Play_icon.png	C:/Development/downloaded-websites/bcc.ca.gov/bcc.ca.gov/clear/videos/apply/assets/htmlimages/Play_icon.png	(from https://bcc.ca.gov/clear/videos/apply/assets/css/CPLibraryAll.css)
11:55:42	1034/1034	---M--	200	added ('OK')	image/png	etag:%2240a-5614074fb9800%22	https://bcc.ca.gov/clear/videos/apply/assets/htmlimages/gesturemobileicon.png	C:/Development/downloaded-websites/bcc.ca.gov/bcc.ca.gov/clear/videos/apply/assets/htmlimages/gesturemobileicon.png	(from https://bcc.ca.gov/clear/videos/apply/assets/css/CPLibraryAll.css)
11:55:42	4840/4840	---M--	200	added ('OK')	image/png	etag:%2212e8-5614074fb9800%22	https://bcc.ca.gov/clear/videos/apply/assets/htmlimages/gesturemobileimage2.png	C:/Development/downloaded-websites/bcc.ca.gov/bcc.ca.gov/clear/videos/apply/assets/htmlimages/gesturemobileimage2.png	(from https://bcc.ca.gov/clear/videos/apply/assets/css/CPLibraryAll.css)
11:55:42	4519/4519	---M--	200	added ('OK')	image/png	etag:%2211a7-5614074fb9800%22	https://bcc.ca.gov/clear/videos/apply/assets/htmlimages/gesturemobilelandscape.png	C:/Development/downloaded-websites/bcc.ca.gov/bcc.ca.gov/clear/videos/apply/assets/htmlimages/gesturemobilelandscape.png	(from https://bcc.ca.gov/clear/videos/apply/assets/css/CPLibraryAll.css)
11:55:43	5008/5008	---M--	200	added ('OK')	image/png	etag:%221390-5614074fb9800%22	https://bcc.ca.gov/clear/videos/apply/assets/htmlimages/gesturetabletimage.png	C:/Development/downloaded-websites/bcc.ca.gov/bcc.ca.gov/clear/videos/apply/assets/htmlimages/gesturetabletimage.png	(from https://bcc.ca.gov/clear/videos/apply/assets/css/CPLibraryAll.css)
11:55:43	20256/20256	---M--	200	added ('OK')	image/gif	etag:%224f20-5614074fb9800%22	https://bcc.ca.gov/clear/videos/apply/assets/htmlimages/Play2x.gif	C:/Development/downloaded-websites/bcc.ca.gov/bcc.ca.gov/clear/videos/apply/assets/htmlimages/Play2x.gif	(from https://bcc.ca.gov/clear/videos/apply/assets/css/CPLibraryAll.css)
11:55:43	19693/19693	---M--	200	added ('OK')	image/gif	etag:%224ced-5614074fb9800%22	https://bcc.ca.gov/clear/videos/apply/assets/htmlimages/Pause2x.gif	C:/Development/downloaded-websites/bcc.ca.gov/bcc.ca.gov/clear/videos/apply/assets/htmlimages/Pause2x.gif	(from https://bcc.ca.gov/clear/videos/apply/assets/css/CPLibraryAll.css)
11:55:43	1000/1000	---M--	200	added ('OK')	image/png	etag:%223e8-5614074fb9800%22	https://bcc.ca.gov/clear/videos/apply/assets/htmlimages/dd_arrow.png	C:/Development/downloaded-websites/bcc.ca.gov/bcc.ca.gov/clear/videos/apply/assets/htmlimages/dd_arrow.png	(from https://bcc.ca.gov/clear/videos/apply/assets/css/CPLibraryAll.css)
11:55:44	121/121	---M--	200	added ('OK')	image/gif	etag:%2279-5614074fb9800%22	https://bcc.ca.gov/clear/videos/apply/assets/htmlimages/arrow_right.gif	C:/Development/downloaded-websites/bcc.ca.gov/bcc.ca.gov/clear/videos/apply/assets/htmlimages/arrow_right.gif	(from https://bcc.ca.gov/clear/videos/apply/assets/css/CPLibraryAll.css)
11:55:44	242/242	---M--	200	added ('OK')	image/png	etag:%22f2-5614074fb9800%22	https://bcc.ca.gov/clear/videos/apply/assets/htmlimages/sequenceReview.png	C:/Development/downloaded-websites/bcc.ca.gov/bcc.ca.gov/clear/videos/apply/assets/htmlimages/sequenceReview.png	(from https://bcc.ca.gov/clear/videos/apply/assets/css/CPLibraryAll.css)
11:55:44	370/370	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2023%20Jun%202023%2018:55:44%20GMT	https://bcc.ca.gov/clear/videos/apply/assets/Playbar_icons/Play_icon.png	C:/Development/downloaded-websites/bcc.ca.gov/bcc.ca.gov/clear/videos/apply/assets/Playbar_icons/Play_icon.png	(from https://bcc.ca.gov/clear/videos/apply/assets/css/CPLibraryAll.css)
11:55:45	15891/15891	---M--	200	added ('OK')	image/png	etag:%223e13-560ccd4014080%22	https://bcc.ca.gov/clear/videos/temp_to_annual/assets/htmlimages/Play_icon.png	C:/Development/downloaded-websites/bcc.ca.gov/bcc.ca.gov/clear/videos/temp_to_annual/assets/htmlimages/Play_icon.png	(from https://bcc.ca.gov/clear/videos/temp_to_annual/assets/css/CPLibraryAll.css)
11:55:45	1034/1034	---M--	200	added ('OK')	image/png	etag:%2240a-560ccd4014080%22	https://bcc.ca.gov/clear/videos/temp_to_annual/assets/htmlimages/gesturemobileicon.png	C:/Development/downloaded-websites/bcc.ca.gov/bcc.ca.gov/clear/videos/temp_to_annual/assets/htmlimages/gesturemobileicon.png	(from https://bcc.ca.gov/clear/videos/temp_to_annual/assets/css/CPLibraryAll.css)
11:55:45	4840/4840	---M--	200	added ('OK')	image/png	etag:%2212e8-560ccd4014080%22	https://bcc.ca.gov/clear/videos/temp_to_annual/assets/htmlimages/gesturemobileimage2.png	C:/Development/downloaded-websites/bcc.ca.gov/bcc.ca.gov/clear/videos/temp_to_annual/assets/htmlimages/gesturemobileimage2.png	(from https://bcc.ca.gov/clear/videos/temp_to_annual/assets/css/CPLibraryAll.css)
11:55:45	4519/4519	---M--	200	added ('OK')	image/png	etag:%2211a7-560ccd4014080%22	https://bcc.ca.gov/clear/videos/temp_to_annual/assets/htmlimages/gesturemobilelandscape.png	C:/Development/downloaded-websites/bcc.ca.gov/bcc.ca.gov/clear/videos/temp_to_annual/assets/htmlimages/gesturemobilelandscape.png	(from https://bcc.ca.gov/clear/videos/temp_to_annual/assets/css/CPLibraryAll.css)
11:55:45	5008/5008	---M--	200	added ('OK')	image/png	etag:%221390-560ccd4014080%22	https://bcc.ca.gov/clear/videos/temp_to_annual/assets/htmlimages/gesturetabletimage.png	C:/Development/downloaded-websites/bcc.ca.gov/bcc.ca.gov/clear/videos/temp_to_annual/assets/htmlimages/gesturetabletimage.png	(from https://bcc.ca.gov/clear/videos/temp_to_annual/assets/css/CPLibraryAll.css)
11:55:46	20256/20256	---M--	200	added ('OK')	image/gif	etag:%224f20-560ccd4014080%22	https://bcc.ca.gov/clear/videos/temp_to_annual/assets/htmlimages/Play2x.gif	C:/Development/downloaded-websites/bcc.ca.gov/bcc.ca.gov/clear/videos/temp_to_annual/assets/htmlimages/Play2x.gif	(from https://bcc.ca.gov/clear/videos/temp_to_annual/assets/css/CPLibraryAll.css)
11:55:46	19693/19693	---M--	200	added ('OK')	image/gif	etag:%224ced-560ccd4014080%22	https://bcc.ca.gov/clear/videos/temp_to_annual/assets/htmlimages/Pause2x.gif	C:/Development/downloaded-websites/bcc.ca.gov/bcc.ca.gov/clear/videos/temp_to_annual/assets/htmlimages/Pause2x.gif	(from https://bcc.ca.gov/clear/videos/temp_to_annual/assets/css/CPLibraryAll.css)
11:55:46	1000/1000	---M--	200	added ('OK')	image/png	etag:%223e8-560ccd4014080%22	https://bcc.ca.gov/clear/videos/temp_to_annual/assets/htmlimages/dd_arrow.png	C:/Development/downloaded-websites/bcc.ca.gov/bcc.ca.gov/clear/videos/temp_to_annual/assets/htmlimages/dd_arrow.png	(from https://bcc.ca.gov/clear/videos/temp_to_annual/assets/css/CPLibraryAll.css)
11:55:46	121/121	---M--	200	added ('OK')	image/gif	etag:%2279-560ccd4014080%22	https://bcc.ca.gov/clear/videos/temp_to_annual/assets/htmlimages/arrow_right.gif	C:/Development/downloaded-websites/bcc.ca.gov/bcc.ca.gov/clear/videos/temp_to_annual/assets/htmlimages/arrow_right.gif	(from https://bcc.ca.gov/clear/videos/temp_to_annual/assets/css/CPLibraryAll.css)
11:55:47	242/242	---M--	200	added ('OK')	image/png	etag:%22f2-560ccd4014080%22	https://bcc.ca.gov/clear/videos/temp_to_annual/assets/htmlimages/sequenceReview.png	C:/Development/downloaded-websites/bcc.ca.gov/bcc.ca.gov/clear/videos/temp_to_annual/assets/htmlimages/sequenceReview.png	(from https://bcc.ca.gov/clear/videos/temp_to_annual/assets/css/CPLibraryAll.css)
11:55:47	379/379	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2023%20Jun%202023%2018:55:47%20GMT	https://bcc.ca.gov/clear/videos/temp_to_annual/assets/Playbar_icons/Play_icon.png	C:/Development/downloaded-websites/bcc.ca.gov/bcc.ca.gov/clear/videos/temp_to_annual/assets/Playbar_icons/Play_icon.png	(from https://bcc.ca.gov/clear/videos/temp_to_annual/assets/css/CPLibraryAll.css)
11:55:47	15891/15891	---M--	200	added ('OK')	image/png	etag:%223e13-55f8eeaa17d80%22	https://bcc.ca.gov/clear/videos/fees/assets/htmlimages/Play_icon.png	C:/Development/downloaded-websites/bcc.ca.gov/bcc.ca.gov/clear/videos/fees/assets/htmlimages/Play_icon.png	(from https://bcc.ca.gov/clear/videos/fees/assets/css/CPLibraryAll.css)
11:55:48	1034/1034	---M--	200	added ('OK')	image/png	etag:%2240a-55f8eeaa17d80%22	https://bcc.ca.gov/clear/videos/fees/assets/htmlimages/gesturemobileicon.png	C:/Development/downloaded-websites/bcc.ca.gov/bcc.ca.gov/clear/videos/fees/assets/htmlimages/gesturemobileicon.png	(from https://bcc.ca.gov/clear/videos/fees/assets/css/CPLibraryAll.css)
11:55:48	4840/4840	---M--	200	added ('OK')	image/png	etag:%2212e8-55f8eeaa17d80%22	https://bcc.ca.gov/clear/videos/fees/assets/htmlimages/gesturemobileimage2.png	C:/Development/downloaded-websites/bcc.ca.gov/bcc.ca.gov/clear/videos/fees/assets/htmlimages/gesturemobileimage2.png	(from https://bcc.ca.gov/clear/videos/fees/assets/css/CPLibraryAll.css)
11:55:48	4519/4519	---M--	200	added ('OK')	image/png	etag:%2211a7-55f8eeaa17d80%22	https://bcc.ca.gov/clear/videos/fees/assets/htmlimages/gesturemobilelandscape.png	C:/Development/downloaded-websites/bcc.ca.gov/bcc.ca.gov/clear/videos/fees/assets/htmlimages/gesturemobilelandscape.png	(from https://bcc.ca.gov/clear/videos/fees/assets/css/CPLibraryAll.css)
11:55:48	5008/5008	---M--	200	added ('OK')	image/png	etag:%221390-55f8eeaa17d80%22	https://bcc.ca.gov/clear/videos/fees/assets/htmlimages/gesturetabletimage.png	C:/Development/downloaded-websites/bcc.ca.gov/bcc.ca.gov/clear/videos/fees/assets/htmlimages/gesturetabletimage.png	(from https://bcc.ca.gov/clear/videos/fees/assets/css/CPLibraryAll.css)
11:55:49	20256/20256	---M--	200	added ('OK')	image/gif	etag:%224f20-55f8eeaa17d80%22	https://bcc.ca.gov/clear/videos/fees/assets/htmlimages/Play2x.gif	C:/Development/downloaded-websites/bcc.ca.gov/bcc.ca.gov/clear/videos/fees/assets/htmlimages/Play2x.gif	(from https://bcc.ca.gov/clear/videos/fees/assets/css/CPLibraryAll.css)
11:55:49	19693/19693	---M--	200	added ('OK')	image/gif	etag:%224ced-55f8eeaa17d80%22	https://bcc.ca.gov/clear/videos/fees/assets/htmlimages/Pause2x.gif	C:/Development/downloaded-websites/bcc.ca.gov/bcc.ca.gov/clear/videos/fees/assets/htmlimages/Pause2x.gif	(from https://bcc.ca.gov/clear/videos/fees/assets/css/CPLibraryAll.css)
11:55:49	1000/1000	---M--	200	added ('OK')	image/png	etag:%223e8-55f8eeaa17d80%22	https://bcc.ca.gov/clear/videos/fees/assets/htmlimages/dd_arrow.png	C:/Development/downloaded-websites/bcc.ca.gov/bcc.ca.gov/clear/videos/fees/assets/htmlimages/dd_arrow.png	(from https://bcc.ca.gov/clear/videos/fees/assets/css/CPLibraryAll.css)
11:55:49	121/121	---M--	200	added ('OK')	image/gif	etag:%2279-55f8eea82f900%22	https://bcc.ca.gov/clear/videos/fees/assets/htmlimages/arrow_right.gif	C:/Development/downloaded-websites/bcc.ca.gov/bcc.ca.gov/clear/videos/fees/assets/htmlimages/arrow_right.gif	(from https://bcc.ca.gov/clear/videos/fees/assets/css/CPLibraryAll.css)
11:55:49	242/242	---M--	200	added ('OK')	image/png	etag:%22f2-55f8eeaa17d80%22	https://bcc.ca.gov/clear/videos/fees/assets/htmlimages/sequenceReview.png	C:/Development/downloaded-websites/bcc.ca.gov/bcc.ca.gov/clear/videos/fees/assets/htmlimages/sequenceReview.png	(from https://bcc.ca.gov/clear/videos/fees/assets/css/CPLibraryAll.css)
11:55:50	369/369	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2023%20Jun%202023%2018:55:50%20GMT	https://bcc.ca.gov/clear/videos/fees/assets/Playbar_icons/Play_icon.png	C:/Development/downloaded-websites/bcc.ca.gov/bcc.ca.gov/clear/videos/fees/assets/Playbar_icons/Play_icon.png	(from https://bcc.ca.gov/clear/videos/fees/assets/css/CPLibraryAll.css)
11:55:50	15891/15891	---M--	200	added ('OK')	image/png	etag:%223e13-55f9ba1486880%22	https://bcc.ca.gov/clear/videos/complaint/assets/htmlimages/Play_icon.png	C:/Development/downloaded-websites/bcc.ca.gov/bcc.ca.gov/clear/videos/complaint/assets/htmlimages/Play_icon.png	(from https://bcc.ca.gov/clear/videos/complaint/assets/css/CPLibraryAll.css)
11:55:50	1034/1034	---M--	200	added ('OK')	image/png	etag:%2240a-55f9ba1486880%22	https://bcc.ca.gov/clear/videos/complaint/assets/htmlimages/gesturemobileicon.png	C:/Development/downloaded-websites/bcc.ca.gov/bcc.ca.gov/clear/videos/complaint/assets/htmlimages/gesturemobileicon.png	(from https://bcc.ca.gov/clear/videos/complaint/assets/css/CPLibraryAll.css)
11:55:51	4840/4840	---M--	200	added ('OK')	image/png	etag:%2212e8-55f9ba1486880%22	https://bcc.ca.gov/clear/videos/complaint/assets/htmlimages/gesturemobileimage2.png	C:/Development/downloaded-websites/bcc.ca.gov/bcc.ca.gov/clear/videos/complaint/assets/htmlimages/gesturemobileimage2.png	(from https://bcc.ca.gov/clear/videos/complaint/assets/css/CPLibraryAll.css)
11:55:51	4519/4519	---M--	200	added ('OK')	image/png	etag:%2211a7-55f9ba1486880%22	https://bcc.ca.gov/clear/videos/complaint/assets/htmlimages/gesturemobilelandscape.png	C:/Development/downloaded-websites/bcc.ca.gov/bcc.ca.gov/clear/videos/complaint/assets/htmlimages/gesturemobilelandscape.png	(from https://bcc.ca.gov/clear/videos/complaint/assets/css/CPLibraryAll.css)
11:55:51	5008/5008	---M--	200	added ('OK')	image/png	etag:%221390-55f9ba1486880%22	https://bcc.ca.gov/clear/videos/complaint/assets/htmlimages/gesturetabletimage.png	C:/Development/downloaded-websites/bcc.ca.gov/bcc.ca.gov/clear/videos/complaint/assets/htmlimages/gesturetabletimage.png	(from https://bcc.ca.gov/clear/videos/complaint/assets/css/CPLibraryAll.css)
11:55:51	20256/20256	---M--	200	added ('OK')	image/gif	etag:%224f20-55f9ba1486880%22	https://bcc.ca.gov/clear/videos/complaint/assets/htmlimages/Play2x.gif	C:/Development/downloaded-websites/bcc.ca.gov/bcc.ca.gov/clear/videos/complaint/assets/htmlimages/Play2x.gif	(from https://bcc.ca.gov/clear/videos/complaint/assets/css/CPLibraryAll.css)
11:55:52	19693/19693	---M--	200	added ('OK')	image/gif	etag:%224ced-55f9ba1486880%22	https://bcc.ca.gov/clear/videos/complaint/assets/htmlimages/Pause2x.gif	C:/Development/downloaded-websites/bcc.ca.gov/bcc.ca.gov/clear/videos/complaint/assets/htmlimages/Pause2x.gif	(from https://bcc.ca.gov/clear/videos/complaint/assets/css/CPLibraryAll.css)
11:55:52	1000/1000	---M--	200	added ('OK')	image/png	etag:%223e8-55f9ba1486880%22	https://bcc.ca.gov/clear/videos/complaint/assets/htmlimages/dd_arrow.png	C:/Development/downloaded-websites/bcc.ca.gov/bcc.ca.gov/clear/videos/complaint/assets/htmlimages/dd_arrow.png	(from https://bcc.ca.gov/clear/videos/complaint/assets/css/CPLibraryAll.css)
11:55:52	121/121	---M--	200	added ('OK')	image/gif	etag:%2279-55f9ba1486880%22	https://bcc.ca.gov/clear/videos/complaint/assets/htmlimages/arrow_right.gif	C:/Development/downloaded-websites/bcc.ca.gov/bcc.ca.gov/clear/videos/complaint/assets/htmlimages/arrow_right.gif	(from https://bcc.ca.gov/clear/videos/complaint/assets/css/CPLibraryAll.css)
11:55:52	242/242	---M--	200	added ('OK')	image/png	etag:%22f2-55f9ba1486880%22	https://bcc.ca.gov/clear/videos/complaint/assets/htmlimages/sequenceReview.png	C:/Development/downloaded-websites/bcc.ca.gov/bcc.ca.gov/clear/videos/complaint/assets/htmlimages/sequenceReview.png	(from https://bcc.ca.gov/clear/videos/complaint/assets/css/CPLibraryAll.css)
11:55:52	374/374	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2023%20Jun%202023%2018:55:52%20GMT	https://bcc.ca.gov/clear/videos/complaint/assets/Playbar_icons/Play_icon.png	C:/Development/downloaded-websites/bcc.ca.gov/bcc.ca.gov/clear/videos/complaint/assets/Playbar_icons/Play_icon.png	(from https://bcc.ca.gov/clear/videos/complaint/assets/css/CPLibraryAll.css)
